log_return_mean,log_return_mean_median,log_return_median,mean,mean_median,median,period
-2.9751100215098228e-08,-6.958407685454945e-08,0.0,42.287926838471606,42.1450978691208,42.38,03/23/2012-03/29/2012
-4.751718611289906e-07,4.0236019088559914e-18,0.0,40.90845467911622,41.40265149158127,41.23,03/30/2012-04/05/2012
-6.169264134410432e-08,-2.0454063964330357e-08,0.0,39.04974494468367,39.18991794998146,39.1,04/09/2012-04/13/2012
3.118705966203012e-07,5.909140467462882e-07,0.0,41.06674439516808,41.15870567351146,41.41,04/16/2012-04/20/2012
-2.5385600542360746e-07,-2.9968029626322884e-07,0.0,40.610704535214204,40.18916707942212,41.01,04/23/2012-04/27/2012
1.1595828490382554e-07,2.860502785574641e-07,0.0,39.46101685197766,39.03532224478499,39.21,04/30/2012-05/04/2012
2.8464866942182155e-07,1.2027209985474523e-07,0.0,39.57711625780353,39.818100540101305,39.47,05/07/2012-05/11/2012
-1.0148684061742234e-06,-1.232150141300732e-06,0.0,37.789222896529935,38.96077019703844,37.91,05/14/2012-05/18/2012
-1.498245045974603e-07,-3.2220319823801935e-07,0.0,34.33245822765606,33.98481833020374,34.14,05/21/2012-05/25/2012
-6.565360077474319e-07,-4.871185871525813e-07,0.0,31.644405748018965,31.414460675836033,31.39,05/29/2012-06/04/2012
1.9741840771837338e-07,-3.240024347518254e-08,0.0,30.748598920070364,30.816307178899116,30.93,06/05/2012-06/11/2012
-7.194424452824245e-08,4.5369432806298557e-08,0.0,30.371384942242578,30.403361274571033,30.35,06/12/2012-06/18/2012
-5.431644639085309e-07,5.7595565707065834e-08,0.0,29.93596084024574,29.71508239010153,29.76,06/19/2012-06/25/2012
1.7812233824156463e-07,4.592318870305695e-07,0.0,29.400763627689926,29.32568634687405,29.46,06/26/2012-07/02/2012
4.838625893662439e-07,7.420707011741204e-07,0.0,31.243919887661676,30.917085927885992,31.03,07/03/2012-07/10/2012
-7.816533188102075e-08,-2.4770097262298903e-07,0.0,31.600070305650025,31.609218100904897,31.6,07/11/2012-07/17/2012
-9.215334823136448e-08,1.444079901182724e-07,0.0,32.4614717062109,32.528409534922,32.36,07/18/2012-07/24/2012
8.559667604986188e-07,2.8836957286219538e-08,0.0,38.57277168444988,39.02992897755727,39.6,07/25/2012-07/31/2012
4.239815707117352e-07,4.2397800263935055e-07,0.0,40.52571731197275,40.90395873499021,40.77,08/01/2012-08/07/2012
4.1182485532289306e-07,2.6440545915213677e-07,0.0,43.3058226502871,43.584219222952854,43.86,08/08/2012-08/14/2012
1.3543631328841199e-07,6.129491539487908e-07,0.0,44.841912159220186,44.80760005491449,45.0275,08/15/2012-08/21/2012
-2.275882147365219e-07,-1.4652748759504418e-09,0.0,43.64034899178573,43.55649750150149,43.54,08/22/2012-08/28/2012
-4.1814580676123926e-07,-6.982487648778367e-07,0.0,42.220221260414476,42.08059678073847,42.07,08/29/2012-09/05/2012
-6.082434536962508e-08,-7.381550516560272e-08,0.0,42.011692693903505,41.74384603493421,41.99,09/06/2012-09/12/2012
-3.2174275429543356e-07,-5.027605705057883e-07,0.0,40.64638945549818,40.83868766205501,40.64,09/13/2012-09/19/2012
8.70053891864424e-08,-2.5581980682083137e-07,0.0,39.72136353197844,39.78188554437019,40.04,09/20/2012-09/26/2012
-3.170692844494963e-07,-7.353911463194668e-07,0.0,38.52481587013303,38.770113736864815,38.6,09/27/2012-10/03/2012
-4.065278486046555e-07,-4.439696119622507e-07,0.0,37.664390522523355,38.06424066611288,37.98,10/04/2012-10/10/2012
-7.730153287251784e-08,4.9235336735747e-07,0.0,36.06389651112222,36.06004851113529,36.03,10/11/2012-10/17/2012
-4.491624556287022e-07,-5.085586840986189e-07,0.0,34.47737282066116,34.143813274917356,34.52,10/18/2012-10/24/2012
2.9633796075926565e-07,3.4619448798651606e-07,0.0,34.66515226823022,34.2960507634151,34.38,10/25/2012-11/02/2012
7.474917985867741e-09,1.7928307109509583e-08,0.0,35.794492997992656,35.625895463450604,35.62,11/05/2012-11/09/2012
-5.498586100413509e-07,-5.662177933316742e-07,0.0,34.250057498930964,34.10700604732344,34.15,11/12/2012-11/16/2012
4.204652167945767e-07,-3.0602626980072043e-07,0.0,34.69272933756478,34.866107821049695,34.8,11/19/2012-11/26/2012
-5.637993065999828e-07,-1.1316558330952223e-07,0.0,33.97331230646163,33.82517290342958,33.82,11/27/2012-12/03/2012
8.035018436042685e-07,7.826322607093681e-07,0.0,36.33677069811512,36.61795765841679,36.58,12/04/2012-12/10/2012
-1.379750039681605e-07,-1.295445126884631e-07,0.0,37.98474527323436,37.99306906939605,37.96,12/11/2012-12/17/2012
5.176902943425345e-07,4.871722220176568e-07,0.0,41.03313964342558,41.16605929473474,41.24,12/18/2012-12/24/2012
3.3507218335149853e-07,2.3821609888353774e-07,0.0,42.39059160535456,42.37890958664299,42.2,12/26/2012-01/02/2013
1.0831869551993757e-07,2.436073821646185e-07,0.0,42.99901781500629,43.081040256852404,43.1,01/03/2013-01/09/2013
1.7393485478041812e-07,1.451603005442727e-07,0.0,44.37331970435259,44.05498508328732,44.13,01/10/2013-01/16/2013
2.554162764809369e-07,3.2675229951434637e-07,0.0,46.76597653586908,47.19729790717902,47.144,01/17/2013-01/24/2013
-1.1116542542054863e-07,-1.383605745095666e-07,0.0,47.1240915256694,46.55375374933182,46.92,01/25/2013-01/31/2013
9.846871480718021e-08,7.004939459541018e-07,0.0,46.96561318225152,46.8210318420289,46.855,02/01/2013-02/07/2013
3.742668017715695e-07,3.3374272907875736e-07,0.0,48.6283434861038,48.65427511591263,48.63,02/08/2013-02/14/2013
-9.052372564938735e-07,-1.2042060073001914e-06,0.0,47.154732846936255,48.18864270118702,46.86,02/15/2013-02/22/2013
4.5597686419875955e-07,2.4139229028056877e-07,0.0,46.58597030972036,45.96425985170188,46.745,02/25/2013-03/01/2013
-1.0269224952985725e-07,-2.2685647514915962e-07,0.0,47.957985052583226,47.80719102151889,47.86,03/04/2013-03/08/2013
6.663899694455019e-07,4.883819528244475e-07,0.0,49.67601223520978,50.161343966918565,50.04,03/11/2013-03/15/2013
-5.121340030024475e-07,6.518595661246603e-07,0.0,48.73578181452574,49.01535868533631,48.81,03/18/2013-03/22/2013
5.164503305989777e-07,2.0975896943100116e-07,0.0,49.35089463099316,49.67306760998636,49.64,03/25/2013-04/01/2013
-9.112872852296808e-08,9.633040378162862e-07,0.0,50.17721815664674,50.004689795910885,50.17,04/02/2013-04/08/2013
1.786890772533063e-07,3.6463561823310834e-07,0.0,52.25687336535129,52.0637186135915,52.25,04/09/2013-04/15/2013
-3.329872765085959e-07,-5.503970220611923e-07,0.0,50.35148633843817,50.536580248103775,50.05,04/16/2013-04/22/2013
4.5631827595652523e-07,-3.919671671229838e-08,0.0,53.92955271139399,53.39672928144884,53.52,04/23/2013-04/29/2013
