day,log_return_mean,log_return_mean_median,log_return_median,mean,mean_median,median
4/25/2018,-0.000622274,-0.000500489,-0.000384553,9223.247222,9141.452778,9138.945
4/26/2018,0.000343932,0.000238411,0.000739356,8881.593403,8847.4195,8849.525
4/27/2018,-0.000228008,-3.71E-05,-0.00018262,9219.474514,9241.36,9244
4/28/2018,0.000340669,0.000213581,0.000263664,9238.375069,9246.725,9273.205
4/29/2018,3.28E-05,0.000102702,0.000206006,9355.442917,9351.726579,9327.285
4/30/2018,-0.000133706,-0.000192598,-0.000229847,9291.031736,9291.624762,9291.48
5/1/2018,-0.000117495,-0.00011277,0.000112901,8988.446319,8974.822679,8982.97
5/2/2018,0.000117429,-8.33E-06,0.000131217,9112.374653,9134.9775,9111.005
5/3/2018,0.000390812,7.84E-05,0.000314764,9378.155556,9329.966875,9254.43
5/4/2018,-2.83E-05,0.000104733,0.000128596,9656.638264,9664.869286,9648.865
5/5/2018,9.20E-05,0.000129343,0.000182738,9828.294028,9830.80875,9825.225
5/6/2018,-0.000145621,-1.61E-05,-9.45E-05,9616.473056,9556.62375,9557.76
5/7/2018,-0.000204615,-2.28E-05,-0.00026604,9345.258681,9350.4895,9334.42
5/8/2018,-0.000113994,-9.51E-05,-9.10E-05,9261.604583,9329.347857,9227.94
5/9/2018,9.34E-05,3.29E-05,0.000113019,9192.025139,9273.825833,9227.505
5/10/2018,-0.000210953,-0.000139475,1.20E-05,9265.564722,9310.61,9320.11
5/11/2018,-0.000490358,-0.00011517,-0.00030718,8703.929097,8620.49713,8671.11
5/12/2018,4.29E-05,-4.87E-05,4.61E-05,8424.472639,8431.311176,8433.515
5/13/2018,0.000176413,0.000290272,3.66E-05,8550.274375,8499.689821,8571.575
5/14/2018,-5.26E-06,-0.000111265,4.72E-05,8581.294861,8657.043333,8644.97
5/15/2018,-0.000146256,-0.000233867,0.000145892,8644.367014,8694.745833,8699.325
5/16/2018,-0.000107456,4.83E-05,5.64E-05,8283.949583,8295.745564,8276.12
5/17/2018,-0.000240723,-0.000130417,3.59E-06,8279.967986,8297.002636,8300.645
5/18/2018,0.000154344,0.000105708,-1.23E-06,8105.314792,8107.69,8104.6
5/19/2018,-1.02E-05,-8.21E-05,-3.62E-06,8255.056111,8240.803125,8239.46
5/20/2018,0.000241888,0.000203511,0.000106536,8361.973681,8324.326238,8333.225
5/21/2018,-9.35E-05,0.000125199,-1.91E-05,8455.796111,8435.299167,8477.435
5/22/2018,-0.00034283,-0.000193728,-0.000290342,8235.307986,8222.98,8238.055
5/23/2018,-0.000399139,-0.000174878,2.63E-06,7786.146389,7891.7,7867.815
5/24/2018,4.95E-05,0.00022513,0.000183033,7538.987222,7550.454333,7544.085
5/25/2018,-7.41E-05,-1.54E-05,1.61E-05,7487.870972,7462.057,7468.05
5/26/2018,-0.000124104,-4.33E-05,-9.17E-05,7490.365556,7536.0915,7524.65
5/27/2018,1.44E-05,0.00015417,4.09E-06,7317.016042,7320.886786,7317.01
5/28/2018,-0.000218145,-3.57E-05,0,7256.224167,7238.65875,7239.62
5/29/2018,0.000327411,0.000146186,0.000158862,7292.293958,7142.989167,7396.32
5/30/2018,-7.55E-05,0.000160496,2.88E-05,7432.953681,7488.115,7473.205
5/31/2018,0.000111329,1.26E-05,0.000109942,7499.79,7534.93,7537.335
