day,log_return_mean,log_return_mean_median,log_return_median,mean,mean_median,median
02/17/2010,-3.0890292979825355e-05,1.668444780077525e-05,0.0,36.35719387755103,36.28125,36.35
02/18/2010,3.4223690885696845e-05,7.260317123940663e-05,0.0,36.72447432762835,36.73041666666667,36.69
02/19/2010,-2.8262081934717828e-05,-4.1906933334242956e-06,0.0,37.187039800995066,37.23833333333334,37.19
02/22/2010,-6.151212441492703e-05,-4.9679699509521585e-05,0.0,36.52057356608478,36.48444444444445,36.48
02/23/2010,-5.496879779221328e-05,-0.00014277062365995993,0.0,35.10853904282112,35.16345238095238,35.05
02/24/2010,-0.00010183508470034922,-7.622008068906306e-05,0.0,34.6973218673219,34.89184210526315,35.06
02/25/2010,4.10742386337135e-05,-4.292401733738897e-05,0.0,32.88227678571432,32.834,32.885000000000005
02/26/2010,-3.063021663063956e-05,-4.538263524729832e-05,0.0,33.122227722772244,33.144999999999996,33.14
03/01/2010,0.00012919390949840058,6.499943386971058e-05,0.0,34.399278606965176,34.48016544117647,34.455
03/02/2010,-7.835826980966694e-05,6.839490740324103e-06,0.0,34.35518337408316,34.44677777777777,34.43
